Bal,Low Vre,Solar,Wind
29.2,28.9938984,27.57934247,30.42414155
31.53,28.6538984,28.71934247,33.01414155
32.13,26.7238984,29.78934247,33.38414155
32.4,24.9638984,30.45934247,33.59414155
35,24.6738984,31.86934247,35.65414155
36.26,24.9438984,34.51934247,36.91414155
36.53,27.1238984,35.44934247,36.51414155
40.33,35.4338984,40.06934247,39.45414155
44.43,37.9538984,43.79934247,42.78414155
43.65,36.1038984,43.54934247,39.96414155
42.87,34.8638984,42.55934247,37.50414155
38.63,32.9438984,40.72934247,26.58414155
35.43,28.1438984,36.22934247,23.63414155
24.54,24.2838984,34.17934247,21.27414155
20.4,22.2838984,30.65934247,19.16414155
20.66,21.7638984,31.04934247,18.67414155
20.66,21.5138984,30.97934247,18.04414155
19.85,21.3138984,30.90934247,17.59414155
31.72,22.2738984,35.65934247,18.73414155
40.68,28.9538984,40.71934247,38.53414155
49.18,40.9738984,49.26934247,46.47414155
52.04,43.5238984,53.97934247,50.26414155
44.52,43.5238984,44.08934247,44.94414155
39.92,43.3338984,23.27934247,43.73414155
35.84,42.5338984,21.57934247,43.59414155
38.21,41.1038984,20.70934247,42.94414155
41.05,40.4838984,25.06934247,43.12414155
41.36,39.6538984,33.93934247,42.79414155
42.5,38.2038984,40.59934247,43.44414155
42.59,37.3438984,42.11934247,42.93414155
47.99,40.0438984,47.94934247,47.48414155
52.31,41.7038984,53.61934247,50.71414155
55.05,44.6938984,56.06934247,51.77414155
55.39,44.2838984,55.96934247,51.80414155
49.48,41.5538984,51.89934247,48.35414155
47.03,37.9838984,48.39934247,44.60414155
39.54,29.0638984,39.81934247,38.05414155
36.69,23.8338984,36.80934247,33.49414155
21.37,22.2838984,31.26934247,17.31414155
17.33,22.0238984,29.27934247,16.04414155
16.65,21.0238984,26.21934247,15.75414155
16.94,21.1538984,26.67934247,15.98414155
19.74,21.0038984,26.33934247,16.20414155
28.1,23.3538984,31.60934247,17.62414155
37.29,32.9938984,38.14934247,23.07414155
42.26,39.2138984,43.72934247,38.03414155
24.79,38.2038984,38.68934247,23.05414155
21.18,38.0138984,20.84934247,21.11414155
22.21,36.6738984,26.02934247,21.99414155
21.36,35.2538984,33.82934247,21.26414155
21.32,33.9438984,33.05934247,21.02414155
20.6,32.1838984,31.82934247,20.88414155
19.4,30.9538984,22.40934247,19.40414155
19.97,30.6538984,19.26934247,20.23414155
36.8,32.4038984,38.22934247,22.09414155
41.93,38.8938984,44.05934247,38.49414155
45.1,42.5338984,48.44934247,44.74414155
45.44,41.2638984,48.86934247,44.55414155
44.51,39.4138984,47.31934247,42.23414155
39.37,34.9538984,42.94934247,37.57414155
35.45,25.9238984,35.99934247,32.68414155
33.49,22.9538984,34.51934247,30.46414155
32.35,22.4838984,33.44934247,31.51414155
32.67,22.1438984,31.97934247,31.81414155
34.16,21.6638984,33.51934247,33.39414155
33.92,21.7238984,33.52934247,32.76414155
34.1,22.2838984,33.91934247,33.68414155
36.86,23.9438984,36.42934247,35.73414155
43.04,32.9538984,44.67934247,41.80414155
47.36,39.5438984,47.10934247,46.20414155
41.9,37.7938984,39.92934247,43.01414155
37.31,35.9038984,29.19934247,39.15414155
34.58,34.4038984,27.47934247,38.00414155
34.92,32.8638984,33.13934247,37.63414155
33.87,30.9638984,30.72934247,29.68414155
23.1,30.2438984,20.18934247,21.69414155
31.39,30.1338984,28.42934247,21.23414155
35.29,30.1538984,34.80934247,25.42414155
35.85,30.3938984,37.61934247,22.53414155
41.82,34.4538984,42.82934247,23.92414155
43.27,38.8038984,45.18934247,25.54414155
39.21,38.9638984,40.27934247,24.47414155
27.47,37.3938984,40.32934247,24.53414155
25.83,32.4738984,39.69934247,24.52414155
20.87,24.9738984,32.81934247,20.53414155
17.87,22.4838984,29.85934247,17.45414155
18.27,22.2738984,30.19934247,17.46414155
18.47,21.5038984,30.91934247,18.44414155
17.68,20.8738984,26.67934247,16.79414155
18.56,20.9238984,26.91934247,16.34414155
18.92,21.4138984,27.96934247,16.82414155
20.64,23.2538984,32.60934247,19.82414155
23.69,32.6938984,38.03934247,23.75414155
25.55,39.7438984,41.10934247,26.77414155
24.5,38.1538984,23.87934247,27.03414155
23.25,37.0838984,21.28934247,25.15414155
21.07,35.1038984,18.29934247,22.75414155
21.19,33.6738984,19.15934247,21.95414155
21.13,32.8238984,20.66934247,20.80414155
20.77,31.1838984,19.74934247,22.30414155
22.41,30.7738984,23.45934247,23.13414155
22.59,30.9438984,35.00934247,22.79414155
24.51,31.1138984,36.50934247,22.73414155
25.41,36.0138984,40.20934247,25.20414155
28.92,38.2938984,41.70934247,26.23414155
27.1,39.9838984,41.80934247,25.68414155
24.98,37.0438984,40.26934247,24.83414155
25.92,33.4338984,38.93934247,24.37414155
20.28,25.7538984,32.47934247,19.93414155
17.77,22.7738984,28.95934247,18.42414155
17.9,25.9738984,20.50934247,17.82414155
16.29,20.3538984,15.74934247,15.96414155
16.57,19.7438984,16.20934247,16.42414155
16.8,19.7538984,16.47934247,16.66414155
17.75,20.4338984,18.26934247,17.31414155
19.32,22.5338984,29.22934247,18.90414155
22.32,29.0238984,34.62934247,22.81414155
22.69,32.9238984,37.77934247,23.21414155
22.4,33.3338984,22.50934247,21.98414155
20.77,34.1538984,20.40934247,20.53414155
18.87,33.6538984,15.27934247,19.08414155
18.18,32.5838984,15.69934247,19.41414155
19.01,30.9238984,15.22934247,19.38414155
19.08,29.4438984,18.39934247,19.09414155
19.1,29.0938984,18.52934247,19.08414155
20.5,29.0438984,20.15934247,20.32414155
20.88,29.2438984,21.28934247,21.02414155
23.69,32.1438984,37.57934247,23.71414155
24.06,35.1638984,39.74934247,25.17414155
23.71,34.5738984,39.00934247,25.12414155
24.41,33.0538984,38.99934247,25.66414155
23.28,29.5738984,35.28934247,23.17414155
20.69,24.9338984,23.57934247,20.67414155
19.36,22.0538984,19.03934247,19.10414155
17.12,21.2038984,17.85934247,18.07414155
16.63,20.3538984,17.34934247,18.47414155
17.37,19.8038984,17.18934247,17.20414155
18,19.8038984,17.73934247,17.85414155
18.41,20.3538984,19.05934247,18.39414155
20.32,21.4338984,22.64934247,20.25414155
21.61,23.2438984,34.37934247,21.67414155
35.49,25.7538984,36.29934247,35.38414155
34.28,28.3938984,34.17934247,34.15414155
31.17,30.6938984,17.89934247,32.57414155
18.61,29.6338984,17.61934247,18.53414155
18.29,28.4938984,17.17934247,18.01414155
17.36,27.0938984,16.03934247,17.77414155
20.56,25.2138984,15.42934247,17.51414155
20.31,24.0038984,19.74934247,17.42414155
19.73,23.2938984,28.10934247,18.32414155
34.08,23.9038984,33.98934247,22.78414155
37.16,26.1238984,37.30934247,36.69414155
40.34,31.4038984,40.69934247,40.09414155
41.57,33.7838984,42.10934247,41.82414155
40.59,32.9538984,41.14934247,39.20414155
38.12,29.5138984,38.92934247,31.72414155
36.93,25.8338984,38.09934247,36.75414155
36.62,22.1038984,37.18934247,36.38414155
36.8,22.1338984,36.58934247,35.19414155
36.01,21.6938984,35.73934247,35.19414155
35.91,21.5838984,35.50934247,34.83414155
35.91,21.5738984,35.52934247,34.94414155
35.91,21.5938984,35.46934247,34.94414155
35.56,21.6738984,35.38934247,34.82414155
37.22,23.6438984,36.87934247,36.10414155
37.11,25.8038984,37.40934247,36.93414155
34.81,27.4138984,34.05934247,34.77414155
32.37,27.4638984,10.20934247,33.51414155
32.38,26.5238984,28.35934247,34.10414155
32.55,25.6038984,24.27934247,33.25414155
31.64,24.0638984,19.80934247,33.94414155
32.61,22.9638984,28.17934247,34.02414155
32.51,22.1538984,28.13934247,33.47414155
32.78,21.7838984,31.87934247,33.15414155
34.56,22.0238984,34.06934247,34.33414155
39.03,24.7038984,38.61934247,38.42414155
41.06,30.1838984,40.82934247,40.55414155
42.18,31.3738984,41.84934247,40.43414155
40.35,30.3238984,39.99934247,39.22414155
38.89,27.2938984,38.64934247,37.96414155
37.52,23.7238984,37.52934247,36.35414155
36.03,21.3438984,36.22934247,30.17414155
35.18,21.0438984,34.97934247,34.65414155
31.98,19.7738984,33.77934247,28.55414155
31.09,19.4638984,33.27934247,27.66414155
31.38,19.7738984,33.32934247,27.70414155
32.12,20.8738984,33.86934247,31.13414155
36.97,23.1738984,36.24934247,35.41414155
42.54,27.9538984,42.62934247,41.08414155
43.34,33.6438984,43.75934247,41.83414155
22.13,33.0838984,22.77934247,27.55414155
20.33,31.9238984,16.57934247,20.14414155
16.97,31.0138984,16.36934247,20.19414155
17.05,30.7838984,2.099342466,20.75414155
15.85,29.0438984,2.209342466,20.42414155
15.92,28.2738984,2.849342466,19.58414155
17.62,26.8538984,16.32934247,20.83414155
21.03,26.8738984,16.57934247,20.93414155
25.85,27.1938984,34.26934247,22.29414155
36.32,28.6738984,37.36934247,22.79414155
38.96,33.0638984,39.52934247,26.29414155
27.07,33.6038984,40.36934247,25.67414155
39.64,31.6238984,41.97934247,24.79414155
40.21,28.8838984,41.12934247,36.57414155
35.65,23.8138984,36.90934247,33.39414155
29.58,21.5338984,30.42934247,18.94414155
29.34,20.1238984,30.29934247,20.43414155
27.6,19.0138984,28.36934247,19.53414155
28.92,19.1438984,29.87934247,23.25414155
30.73,19.0138984,30.57934247,25.70414155
31.04,19.9538984,32.04934247,27.57414155
33.79,22.1738984,33.82934247,30.39414155
42.8,28.8838984,42.38934247,41.07414155
43.98,34.1538984,43.82934247,43.70414155
38.04,33.2238984,36.47934247,38.30414155
31.77,31.6238984,20.06934247,35.36414155
21.86,30.6138984,15.88934247,35.40414155
22.24,29.5838984,16.19934247,36.02414155
20.2,28.6738984,15.22934247,33.00414155
21.85,27.4438984,14.17934247,31.98414155
30.01,26.6438984,13.84934247,32.00414155
32.58,26.3838984,31.10934247,35.23414155
41,27.1938984,40.47934247,40.96414155
43.34,29.0438984,42.98934247,42.92414155
46.84,31.9638984,46.59934247,46.30414155
48.27,32.4438984,47.95934247,47.55414155
48.73,32.1638984,48.22934247,47.75414155
46.39,29.6238984,46.29934247,45.45414155
39.28,24.9938984,39.03934247,38.16414155
37.31,21.5938984,36.96934247,36.17414155
35.35,20.1438984,35.08934247,34.56414155
34.81,18.8738984,35.02934247,34.31414155
34.91,18.7038984,34.76934247,34.28414155
34.94,18.9838984,34.83934247,34.34414155
35.39,19.3638984,35.92934247,34.83414155
37.87,22.0138984,37.51934247,37.54414155
44.18,28.6738984,43.69934247,43.45414155
46.6,33.8038984,46.18934247,46.12414155
41.2,33.0838984,39.19934247,41.31414155
36.69,31.6238984,29.90934247,39.40414155
34.37,30.6938984,26.14934247,36.27414155
34.88,29.1838984,25.14934247,36.55414155
33.99,28.5738984,24.91934247,35.12414155
32.88,27.8338984,24.55934247,34.26414155
31.17,27.1838984,14.92934247,34.27414155
33.04,27.0838984,29.03934247,34.89414155
37.65,28.2338984,36.89934247,38.11414155
39.37,29.8738984,39.01934247,37.95414155
40.98,33.0638984,40.16934247,37.81414155
41.08,35.1838984,43.71934247,41.49414155
43.44,33.0838984,43.18934247,38.12414155
37.26,29.8738984,38.21934247,34.55414155
31.31,23.9438984,31.20934247,27.47414155
29.79,21.0438984,29.64934247,25.97414155
26.45,18.8738984,26.17934247,25.36414155
24.07,17.8938984,23.96934247,21.12414155
23.5,17.2938984,24.11934247,9.594141553
24.7,17.8938984,24.74934247,9.594141553
24.5,18.5438984,24.35934247,11.23414155
27.12,20.8338984,26.99934247,26.50414155
35.63,28.2338984,36.19934247,33.33414155
38.65,32.6838984,38.71934247,36.35414155
33.24,31.3938984,28.90934247,35.84414155
21.87,30.6238984,21.52934247,34.63414155
34.44,29.4538984,21.72934247,35.85414155
31.9,28.6538984,17.72934247,32.09414155
28.42,27.8038984,19.23934247,30.19414155
19.62,27.0138984,17.58934247,29.21414155
19.17,25.7738984,17.13934247,17.51414155
17.66,25.8338984,17.49934247,18.25414155
30.6,25.8838984,31.80934247,18.76414155
36.4,27.2538984,37.69934247,20.78414155
38.88,30.4838984,41.49934247,22.16414155
36.04,31.5738984,38.86934247,22.67414155
34.99,31.2838984,37.47934247,21.97414155
33.18,28.3838984,35.68934247,20.07414155
28.66,22.2138984,31.71934247,18.48414155
19.48,20.3138984,28.90934247,17.49414155
16.24,18.6838984,26.86934247,15.62414155
16.03,17.0538984,23.24934247,15.15414155
15.55,16.7838984,22.64934247,15.44414155
16.8,18.6438984,19.50934247,16.60414155
17.37,18.6038984,27.26934247,17.04414155
20.79,20.6538984,31.49934247,19.60414155
25.08,28.0938984,36.99934247,23.12414155
24.24,32.6638984,35.27934247,22.25414155
18.68,31.0838984,18.11934247,18.85414155
17.95,30.2038984,2.209342466,18.82414155
16.58,29.9138984,2.209342466,20.11414155
14.99,29.1438984,2.199342466,19.80414155
15.36,27.9838984,2.209342466,19.64414155
14.04,27.4838984,2.209342466,18.61414155
14.37,26.6738984,12.92934247,18.30414155
17.9,26.1538984,14.30934247,18.92414155
20.1,26.2038984,19.79934247,19.75414155
22.45,27.6738984,34.36934247,22.31414155
26.39,29.9838984,37.30934247,22.50414155
26.52,30.5438984,36.90934247,22.13414155
25.4,28.9438984,34.93934247,21.63414155
21.67,28.6738984,32.89934247,21.29414155
19.8,23.5138984,22.39934247,17.56414155
17.52,21.4538984,19.02934247,16.86414155
17.29,20.4238984,17.25934247,16.72414155
16.51,19.1238984,15.87934247,16.09414155
19.19,19.0138984,25.63934247,16.18414155
22.9,19.0238984,25.32934247,16.35414155
24.26,18.6838984,24.87934247,16.16414155
26.64,19.3638984,29.67934247,23.73414155
28.55,21.3838984,31.46934247,25.42414155
28.6,23.0738984,30.68934247,28.27414155
16.05,24.9338984,16.13934247,17.20414155
6.25,25.7538984,1.669342466,17.07414155
6.25,26.5138984,1.669342466,18.10414155
16.9,27.4138984,1.299342466,18.25414155
14.66,26.2138984,1.299342466,17.14414155
14.9,25.4938984,1.669342466,16.50414155
14.41,24.4238984,1.669342466,15.65414155
15.4,24.4238984,7.279342466,17.04414155
17.65,24.9838984,16.87934247,17.67414155
23.92,26.8738984,35.27934247,20.07414155
32.35,31.8738984,33.86934247,21.29414155
32.5,32.5038984,33.38934247,20.70414155
23.56,30.5438984,33.03934247,22.27414155
23.04,26.6038984,32.14934247,21.78414155
20.59,23.8338984,31.32934247,21.35414155
17.96,21.9338984,22.10934247,18.47414155
17.28,21.2638984,20.99934247,16.82414155
16.97,20.2638984,19.48934247,16.46414155
17.18,20.6538984,19.76934247,16.76414155
17.1,20.5438984,19.70934247,16.68414155
18.17,19.4538984,20.87934247,18.04414155
18.37,20.9538984,21.26934247,18.16414155
19.44,23.0938984,22.29934247,19.18414155
19.68,25.0138984,20.37934247,19.40414155
16.47,26.7138984,1.649342466,16.43414155
4.42,28.1038984,1.189342466,15.96414155
1.92,29.7938984,0.559342466,16.76414155
1.92,28.0938984,0.559342466,16.77414155
1.92,27.4638984,0.559342466,16.68414155
1.92,26.2238984,0.559342466,15.69414155
3.84,24.2738984,0.649342466,15.69414155
15.99,24.3038984,3.479342466,16.90414155
18.15,24.7638984,17.78934247,18.75414155
37.76,28.7338984,38.42934247,37.28414155
43.49,34.8338984,44.05934247,43.10414155
43.9,35.4738984,42.96934247,42.24414155
41.9,34.5438984,41.75934247,41.19414155
38.97,30.6938984,38.76934247,38.55414155
36.03,25.0238984,36.11934247,35.28414155
32.25,21.9338984,34.03934247,30.72414155
30.75,20.7238984,30.85934247,30.23414155
30.14,20.6538984,29.78934247,29.72414155
30.14,20.1438984,29.66934247,29.71414155
31.1,20.2038984,29.98934247,28.90414155
31.02,21.2638984,30.68934247,21.97414155
32.96,24.4738984,32.63934247,20.83414155
35.46,32.4438984,37.15934247,22.83414155
25.97,35.7838984,35.54934247,22.41414155
19.06,36.4038984,9.239342466,19.10414155
18.42,36.6138984,2.739342466,19.78414155
16.8,34.7838984,2.099342466,17.82414155
3.21,33.5038984,0.879342466,19.57414155
3.21,31.1938984,0.829342466,18.22414155
3.21,28.9938984,2.209342466,17.48414155
11.69,28.5238984,2.849342466,17.79414155
13.93,27.7638984,8.259342466,18.03414155
18.84,28.2538984,21.71934247,18.81414155
24.53,29.0138984,34.17934247,21.29414155
26.51,34.9338984,36.71934247,22.99414155
32.8,36.7138984,37.53934247,23.99414155
26.57,34.9338984,37.21934247,23.58414155
22.13,29.2338984,33.25934247,22.09414155
18.68,23.8038984,28.06934247,18.26414155
17.1,21.0938984,20.22934247,15.15414155
9.07,19.0538984,16.42934247,14.93414155
7.44,18.6038984,14.09934247,7.024141553
7.39,17.8938984,13.01934247,7.024141553
7.39,17.6338984,8.709342466,6.974141553
7.39,18.8038984,9.529342466,7.024141553
8.14,21.4538984,18.35934247,16.39414155
17.19,26.1938984,27.87934247,17.23414155
18.37,31.8738984,28.13934247,18.19414155
16.6,32.4438984,16.23934247,16.64414155
18.47,32.4438984,18.14934247,20.64414155
18.71,33.2938984,18.46934247,20.66414155
15.87,32.1538984,15.61934247,19.47414155
7.78,31.1738984,7.639342466,15.30414155
6.92,29.8538984,2.739342466,14.29414155
3.21,28.8238984,2.739342466,8.274141553
6.92,28.3438984,3.239342466,14.35414155
15.83,28.8638984,15.32934247,16.90414155
22.31,31.5738984,26.00934247,22.26414155
22.5,34.7038984,37.05934247,22.64414155
21.44,35.1838984,36.40934247,22.07414155
21.4,33.7038984,36.20934247,20.31414155
20.56,29.0238984,35.13934247,19.00414155
17.46,23.2638984,28.16934247,17.53414155
15.17,21.0238984,18.60934247,15.07414155
15.19,18.7838984,20.95934247,14.32414155
14.59,17.7638984,20.92934247,13.52414155
14.76,17.3938984,20.79934247,14.19414155
14.67,17.4538984,13.99934247,16.61414155
16.12,18.5938984,15.75934247,15.67414155
17.7,21.9238984,20.29934247,17.28414155
21.27,28.7138984,32.93934247,20.59414155
21.62,34.8138984,24.78934247,21.27414155
18.73,37.1638984,18.38934247,18.70414155
17.44,34.7838984,16.82934247,17.95414155
16.88,33.0238984,16.47934247,18.87414155
14.64,32.3238984,7.419342466,18.29414155
7.78,30.3638984,3.189342466,17.05414155
3.74,29.5738984,2.739342466,15.71414155
7.63,28.8438984,3.049342466,15.74414155
8.05,28.5538984,7.269342466,15.84414155
18.62,29.3238984,18.97934247,18.98414155
35.2,33.0838984,37.13934247,21.16414155
35.21,37.6838984,37.38934247,22.40414155
38.79,38.4038984,39.33934247,33.30414155
37.51,35.2238984,39.67934247,33.57414155
36.26,31.6838984,36.84934247,24.76414155
31.79,24.5138984,32.70934247,20.62414155
29.46,21.1938984,30.55934247,18.40414155
20.3,19.5638984,27.79934247,16.91414155
19.01,18.8138984,26.33934247,15.63414155
19.84,18.5938984,27.46934247,16.56414155
20.44,18.8638984,27.86934247,16.96414155
28.5,18.9438984,29.17934247,17.65414155
32.36,22.8538984,32.48934247,19.96414155
37.55,31.1538984,37.74934247,24.07414155
40,38.6838984,39.25934247,27.58414155
22.46,37.8338984,20.61934247,22.67414155
18.83,34.7838984,5.349342466,19.18414155
18.63,32.8438984,2.739342466,18.44414155
18.47,31.7338984,2.739342466,18.29414155
17.63,30.8938984,2.099342466,18.00414155
18.27,29.2138984,2.739342466,18.06414155
18.16,28.6638984,2.739342466,18.02414155
17.39,27.7638984,5.189342466,17.79414155
21.95,28.5538984,18.76934247,21.92414155
22.64,30.3838984,37.20934247,21.74414155
29.14,36.1338984,40.58934247,26.84414155
27.26,37.1138984,40.50934247,26.76414155
