Low,Bal,Wind,Solar
41.74389384,41.53,45.43861301,16.856879
41.86389384,37.51,41.07861301,8.066878995
41.75389384,36.53,40.97861301,9.156878995
41.74389384,38.75,45.63861301,19.106879
41.00389384,49.59,50.87861301,41.216879
49.58389384,51.21,52.83861301,52.046879
51.45389384,61.58,63.84861301,61.566879
51.26389384,61.47,63.50861301,63.506879
51.26389384,61.47,63.86861301,62.916879
49.97389384,62.01,63.96861301,62.116879
49.58389384,61.47,63.13861301,61.846879
46.50389384,61.19,62.65861301,60.236879
44.07389384,59.96,60.47861301,56.896879
38.06389384,54.13,55.03861301,55.046879
41.74389384,53.47,53.71861301,54.376879
37.51389384,51.56,52.83861301,53.496879
37.37389384,51.48,52.50861301,53.266879
37.16389384,51.21,52.49861301,52.716879
37.48389384,51.5,52.50861301,53.326879
41.76389384,52.08,53.02861301,55.136879
46.72389384,59.35,60.47861301,57.946879
42.16389384,52.59,54.89861301,52.986879
38.59389384,50.16,51.65861301,46.876879
37.68389384,35.17,37.50861301,12.886879
37.44389384,33.38,38.12861301,3.426878995
37.37389384,29.15,37.76861301,1.276878995
37.37389384,29.15,37.31861301,1.246878995
37.83389384,29.15,36.35861301,12.796879
38.63389384,33.4,37.08861301,31.676879
40.88389384,42.7,45.62861301,43.566879
47.67389384,57.59,58.35861301,57.756879
51.48389384,58.62,59.15861301,58.406879
51.26389384,58.23,59.12861301,55.876879
49.03389384,57.59,57.40861301,55.316879
48.41389384,57.25,55.70861301,55.026879
46.18389384,56.32,52.30861301,52.966879
43.59389384,52.31,49.98861301,51.056879
36.87389384,45.89,45.51861301,47.946879
41.58389384,45.65,44.85861301,49.326879
42.20389384,48.31,46.85861301,51.946879
40.04389384,43.56,44.85861301,50.136879
38.33389384,43.56,44.85861301,49.216879
38.55389384,44.77,46.00861301,48.196879
41.74389384,48.78,47.18861301,52.306879
41.87389384,51.05,50.65861301,52.446879
38.79389384,45.89,44.85861301,46.796879
37.93389384,31.43,34.55861301,31.886879
36.89389384,29.61,30.90861301,30.056879
36.92389384,29.07,30.90861301,3.426878995
36.58389384,11.89,23.21861301,1.226878995
36.36389384,11.89,23.22861301,4.806878995
36.58389384,21.81,23.21861301,13.326879
37.16389384,21.93,23.21861301,30.056879
39.23389384,30.98,32.27861301,36.656879
45.25389384,51.42,50.01861301,52.686879
46.57389384,50.45,50.09861301,52.336879
47.03389384,49.58,49.90861301,52.336879
46.57389384,49.41,49.62861301,52.166879
45.33389384,48.33,48.33861301,51.916879
44.13389384,48.83,49.03861301,51.766879
40.10389384,47.13,45.22861301,49.736879
38.00389384,40.97,39.35861301,46.676879
39.16389384,38.36,37.45861301,48.456879
38.16389384,37.17,19.18861301,46.876879
38.12389384,40.02,39.64861301,51.946879
37.60389384,39.69,38.45861301,51.376879
38.01389384,39.59,26.44861301,50.616879
39.03389384,41.75,38.76861301,52.026879
44.29389384,51.2,38.91861301,52.986879
42.34389384,42.89,26.69861301,51.566879
39.41389384,2.13,1.568613014,3.156878995
38.40389384,0.29,1.838613014,1.186878995
37.39389384,0.29,13.66861301,1.186878995
37.09389384,0.28,13.45861301,1.186878995
36.98389384,0.28,12.80861301,1.186878995
36.69389384,0.26,11.67861301,1.186878995
38.55389384,0.34,11.09861301,1.206878995
42.49389384,42.3,42.88861301,44.526879
48.04389384,52.31,53.39861301,53.386879
51.72389384,52.31,53.63861301,53.126879
51.52389384,51.62,53.60861301,52.596879
51.26389384,51.69,53.76861301,52.486879
48.04389384,51.13,52.87861301,51.056879
43.95389384,49.27,51.44861301,50.486879
38.37389384,47.04,47.05861301,48.646879
36.42389384,39.85,39.33861301,45.186879
39.32389384,39.22,32.27861301,48.456879
38.69389384,38,32.27861301,44.036879
38.23389384,37.18,32.27861301,42.606879
36.72389384,37.18,32.27861301,42.396879
37.48389384,38,32.27861301,45.916879
39.32389384,40.87,32.27861301,49.506879
48.19389384,49.56,50.65861301,50.986879
45.14389384,45.85,47.02861301,48.196879
45.47389384,40.47,45.55861301,39.046879
39.24389384,30.05,31.34861301,30.056879
38.04389384,29.61,30.90861301,3.426878995
36.57389384,29.15,30.90861301,4.746878995
37.60389384,29.15,30.90861301,12.796879
37.64389384,29.61,30.90861301,22.776879
39.09389384,30.98,32.27861301,31.456879
46.05389384,39.9,42.66861301,40.596879
52.87389384,50.38,51.76861301,50.576879
54.05389384,51.11,52.63861301,51.056879
54.43389384,51.13,52.87861301,51.916879
53.20389384,51.62,52.95861301,52.486879
48.75389384,51.62,52.95861301,52.596879
46.66389384,51.62,52.84861301,52.526879
41.41389384,50.15,50.34861301,51.766879
36.72389384,47.92,47.26861301,49.606879
41.74389384,49.27,48.84861301,52.066879
38.63389384,48.34,42.36861301,50.766879
37.89389384,44.33,39.29861301,49.666879
37.37389384,42.03,38.47861301,49.626879
38.29389384,44.83,39.29861301,50.136879
41.14389384,49.59,45.57861301,51.156879
49.59389384,51.94,53.08861301,52.986879
51.26389384,51.2,52.88861301,52.106879
47.49389384,43.06,46.67861301,41.286879
38.82389384,30.98,32.27861301,31.886879
37.48389384,29.16,30.90861301,30.056879
36.89389384,29.15,30.90861301,29.986879
36.89389384,29.15,30.91861301,24.786879
37.37389384,29.15,30.93861301,30.056879
38.62389384,33.6,34.95861301,36.046879
42.56389384,47.58,51.44861301,48.856879
52.98389384,53.62,55.29861301,55.906879
54.64389384,54.73,56.02861301,55.906879
54.72389384,53.52,54.95861301,54.296879
55.51389384,54.32,55.91861301,55.106879
52.76389384,54.73,56.16861301,55.766879
49.36389384,57.82,53.38861301,58.766879
42.49389384,52.19,52.84861301,52.686879
38.45389384,49.41,49.62861301,51.956879
42.96389384,50.15,50.46861301,52.066879
42.20389384,50.6,49.89861301,52.496879
41.74389384,49.39,43.98861301,52.076879
41.74389384,48.69,42.26861301,51.946879
42.54389384,48.8,41.76861301,52.046879
43.22389384,51.13,48.42861301,52.496879
50.74389384,51.2,52.34861301,52.616879
50.52389384,48.18,48.42861301,49.236879
47.65389384,38.03,39.32861301,37.066879
38.87389384,29.25,31.00861301,3.416878995
37.87389384,15.76,30.90861301,1.206878995
36.92389384,15.76,30.90861301,1.196878995
36.52389384,24.58,30.90861301,1.196878995
36.72389384,29.15,30.90861301,4.806878995
36.89389384,30.52,31.84861301,30.056879
39.80389384,38.18,43.06861301,38.906879
51.87389384,53.7,53.42861301,55.016879
53.88389384,51.58,52.87861301,52.336879
53.83389384,51.58,52.69861301,52.166879
52.78389384,51.66,52.95861301,52.486879
51.34389384,52.63,52.85861301,55.286879
51.26389384,53.16,52.83861301,58.096879
47.67389384,51.54,51.44861301,53.856879
40.45389384,49.26,49.58861301,51.856879
43.13389384,48.34,48.84861301,50.266879
43.13389384,48.72,49.71861301,51.906879
41.74389384,48.42,49.32861301,50.616879
41.73389384,48.36,48.94861301,50.486879
41.44389384,48.95,49.61861301,50.986879
43.13389384,51.2,52.34861301,52.466879
51.26389384,54.75,55.46861301,55.766879
51.72389384,51.2,53.44861301,52.106879
47.63389384,45.77,48.78861301,43.116879
39.75389384,30.62,31.92861301,22.836879
38.31389384,30.52,31.81861301,5.596878995
37.53389384,29.15,31.81861301,3.406878995
37.20389384,29.15,31.81861301,3.426878995
38.63389384,29.15,31.81861301,16.946879
41.20389384,30.55,31.86861301,31.446879
45.69389384,41.71,44.57861301,42.626879
52.71389384,52.3,53.07861301,52.686879
54.07389384,51.58,52.72861301,53.376879
54.06389384,52.5,56.02861301,56.756879
53.81389384,54.73,56.82861301,56.356879
51.80389384,52.5,56.19861301,55.636879
49.58389384,51.76,53.31861301,55.766879
42.54389384,51.09,52.83861301,52.526879
38.65389384,49.23,50.52861301,50.486879
44.72389384,51.58,52.87861301,57.756879
43.79389384,57.26,58.53861301,57.756879
43.12389384,51.59,52.79861301,52.526879
39.43389384,51.21,52.43861301,52.106879
41.76389384,51.72,53.10861301,52.526879
43.58389384,57.87,60.90861301,57.076879
51.54389384,59.39,62.13861301,59.536879
52.41389384,58.24,60.46861301,53.936879
47.67389384,50.94,52.50861301,51.576879
38.72389384,47.04,49.17861301,34.506879
40.07389384,37.79,42.39861301,24.306879
38.03389384,35.95,40.51861301,12.936879
37.78389384,34.8,39.24861301,12.936879
38.21389384,35.4,42.72861301,30.056879
39.07389384,45.34,48.38861301,40.966879
42.56389384,50.94,52.40861301,51.496879
51.92389384,55.55,56.84861301,58.766879
53.76389384,56.13,58.22861301,56.736879
52.90389384,56.06,57.45861301,56.236879
51.80389384,57.51,57.46861301,56.796879
51.50389384,57.51,59.10861301,57.056879
47.47389384,54.7,56.23861301,54.916879
42.01389384,52.23,55.30861301,53.086879
38.55389384,51.62,52.92861301,52.566879
41.14389384,51.81,52.91861301,52.976879
39.65389384,58.15,53.03861301,59.476879
39.10389384,52.08,52.77861301,55.656879
39.03389384,51.79,52.51861301,53.116879
39.07389384,52.17,52.83861301,53.096879
40.45389384,54.73,53.36861301,56.346879
44.24389384,58.66,55.43861301,59.146879
44.37389384,52.31,53.36861301,52.716879
46.66389384,51.62,52.91861301,52.106879
45.30389384,37.18,46.77861301,30.066879
42.56389384,34.92,43.71861301,12.886879
42.01389384,33.26,41.76861301,4.776878995
39.80389384,29.34,39.65861301,3.416878995
39.07389384,29.16,36.30861301,16.776879
39.10389384,37.18,38.57861301,30.156879
42.27389384,50.35,50.52861301,49.406879
48.93389384,62,62.13861301,61.956879
52.00389384,57.38,58.88861301,59.556879
51.50389384,57.12,58.52861301,59.656879
48.04389384,55.48,57.36861301,58.766879
45.88389384,55.19,56.51861301,58.766879
43.82389384,57.31,57.40861301,58.556879
40.88389384,55.73,57.40861301,54.126879
37.94389384,51.68,52.77861301,52.016879
39.09389384,51.78,52.51861301,53.076879
43.46389384,54.73,59.02861301,58.766879
38.92389384,52.08,56.02861301,53.956879
38.23389384,51.6,52.87861301,52.976879
38.91389384,51.38,52.44861301,53.076879
39.84389384,51.72,52.90861301,55.636879
42.01389384,53.05,53.52861301,58.496879
43.08389384,53.74,53.95861301,54.766879
46.01389384,51.66,53.62861301,52.046879
46.66389384,49.45,52.18861301,42.546879
45.95389384,48.34,52.83861301,40.406879
43.49389384,41.06,50.16861301,22.846879
42.94389384,41.53,51.08861301,22.916879
41.30389384,39.22,49.61861301,30.066879
41.95389384,48.46,52.02861301,43.826879
46.60389384,55.93,59.52861301,55.636879
51.34389384,62.41,63.30861301,62.906879
52.78389384,62.72,63.26861301,63.126879
52.90389384,62.01,62.42861301,61.336879
52.10389384,61.81,62.22861301,60.926879
51.31389384,60.9,60.92861301,60.166879
46.67389384,57.86,58.88861301,58.736879
40.06389384,52.79,55.62861301,54.786879
37.16389384,51.43,50.57861301,52.576879
39.10389384,52.01,51.44861301,52.986879
39.03389384,52.25,50.80861301,52.066879
38.79389384,51.21,49.65861301,51.506879
38.23389384,50.35,46.76861301,50.136879
38.23389384,48.69,45.12861301,49.686879
40.30389384,51.03,47.80861301,51.936879
46.66389384,54.75,55.42861301,56.846879
46.89389384,54.73,55.20861301,55.656879
38.02389384,48.31,46.48861301,49.706879
36.89389384,39.25,41.34861301,28.696879
36.72389384,34.47,37.65861301,22.836879
37.16389384,35.88,40.75861301,22.836879
37.16389384,35.14,40.66861301,22.836879
37.48389384,36.75,44.56861301,30.056879
38.62389384,49.23,52.91861301,44.016879
42.19389384,55.33,57.22861301,54.396879
48.48389384,60.17,60.88861301,60.436879
50.21389384,60.02,61.15861301,60.926879
50.21389384,60.02,61.30861301,60.156879
49.84389384,60.02,61.31861301,59.376879
49.37389384,59.88,61.30861301,59.356879
45.33389384,57.9,59.12861301,57.836879
40.14389384,53.79,53.71861301,55.616879
36.89389384,51.56,52.49861301,52.486879
42.54389384,53.2,53.08861301,57.326879
41.74389384,54.72,53.08861301,57.166879
39.43389384,51.7,52.91861301,52.646879
38.55389384,51.56,52.46861301,52.646879
42.54389384,51.7,52.79861301,52.696879
44.74389384,52.91,53.10861301,58.766879
47.67389384,59.24,61.02861301,58.256879
47.91389384,57.92,61.27861301,58.136879
43.87389384,54.33,56.02861301,52.926879
39.05389384,50.15,51.74861301,45.716879
38.55389384,45.75,52.91861301,30.396879
37.67389384,44.35,51.53861301,23.046879
36.89389384,38.97,48.28861301,17.176879
36.89389384,41.75,48.83861301,30.326879
37.48389384,49.23,52.32861301,46.186879
41.74389384,53.8,56.22861301,53.076879
49.59389384,60.62,62.41861301,59.096879
53.91389384,60.62,62.35861301,60.686879
54.09389384,60.44,62.41861301,60.926879
51.79389384,60.02,61.97861301,59.716879
51.34389384,60.02,61.97861301,59.776879
46.17389384,60.34,61.63861301,59.856879
41.94389384,57.68,59.15861301,58.656879
37.46389384,51.25,52.49861301,52.516879
42.97389384,57.06,57.45861301,58.586879
42.54389384,56.37,58.66861301,57.186879
42.05389384,54.22,56.02861301,55.076879
41.83389384,51.71,52.91861301,53.076879
42.39389384,54.13,55.77861301,55.636879
46.11389384,57.44,59.02861301,59.146879
48.04389384,59.39,60.87861301,60.476879
48.04389384,56.57,58.75861301,56.096879
42.34389384,48.59,49.21861301,52.106879
37.48389384,26.39,29.01861301,24.846879
36.89389384,21.93,28.84861301,12.796879
36.24389384,21.78,25.80861301,1.246878995
35.91389384,11.88,23.21861301,1.216878995
36.89389384,21.92,27.40861301,13.326879
37.48389384,26.36,27.85861301,31.836879
39.10389384,37.22,36.70861301,48.766879
47.91389384,50.89,44.91861301,55.636879
51.34389384,54.75,52.53861301,56.096879
51.34389384,54.88,53.12861301,55.926879
48.48389384,53.9,51.59861301,54.326879
46.17389384,53.02,50.16861301,53.376879
44.66389384,49.41,44.29861301,52.686879
41.89389384,47.43,41.84861301,51.496879
38.45389384,47.13,45.92861301,49.166879
37.95389384,45.56,44.58861301,49.666879
38.63389384,48.49,45.20861301,52.446879
38.16389384,47.46,38.47861301,51.956879
38.22389384,45.54,37.84861301,51.376879
38.71389384,44.65,34.95861301,51.056879
43.13389384,47.23,41.73861301,52.606879
46.66389384,51.2,48.99861301,52.416879
47.80389384,51.14,48.97861301,51.566879
42.94389384,43.53,45.72861301,43.606879
37.16389384,21.98,27.55861301,1.216878995
36.24389384,8.14,31.89861301,1.196878995
35.71389384,15.76,30.91861301,1.196878995
35.44389384,15.76,30.44861301,1.196878995
36.24389384,29.15,31.81861301,1.216878995
36.07389384,30.98,32.27861301,30.056879
38.55389384,39.9,40.98861301,39.996879
46.44389384,50.35,51.38861301,52.036879
49.59389384,51.43,52.37861301,52.446879
51.07389384,51.17,52.22861301,52.456879
49.10389384,50.15,51.35861301,52.036879
46.40389384,49.82,50.57861301,52.036879
44.66389384,49.54,48.83861301,52.046879
43.08389384,48.46,45.94861301,52.316879
38.55389384,41.31,39.39861301,50.356879
38.23389384,41.07,38.47861301,50.356879
38.56389384,48.32,43.32861301,52.106879
38.16389384,45.97,41.28861301,52.036879
38.12389384,43.39,39.30861301,51.376879
38.55389384,44.77,39.32861301,52.026879
41.87389384,47.8,42.82861301,50.616879
46.32389384,50.15,50.65861301,51.376879
45.88389384,50.15,51.00861301,50.396879
38.73389384,38.4,39.65861301,39.276879
37.46389384,29.15,30.91861301,16.856879
36.22389384,29.15,30.90861301,4.156878995
35.72389384,15.76,30.90861301,1.196878995
35.54389384,15.76,30.44861301,1.186878995
35.82389384,29.07,30.44861301,1.206878995
35.81389384,29.28,32.27861301,30.056879
38.62389384,40.91,45.51861301,40.096879
49.77389384,57.44,59.02861301,57.306879
51.72389384,57.54,59.02861301,55.636879
51.07389384,57.99,58.53861301,55.636879
49.02389384,57.99,58.17861301,58.736879
46.18389384,59.12,59.15861301,59.946879
44.39389384,57.99,58.66861301,58.766879
43.08389384,57.36,58.65861301,58.276879
37.54389384,51.62,52.42861301,53.076879
38.63389384,53.8,53.10861301,55.636879
43.80389384,57.44,58.14861301,58.586879
38.63389384,54.73,53.00861301,55.636879
38.21389384,51.81,52.91861301,52.716879
38.56389384,52.42,52.99861301,53.956879
41.33389384,54.13,53.10861301,58.346879
43.77389384,59.1,55.62861301,61.566879
44.74389384,55,56.29861301,55.656879
43.49389384,51.81,53.30861301,52.336879
39.96389384,42.38,51.66861301,30.266879
38.80389384,29.75,50.23861301,16.666879
38.15389384,29.15,40.04861301,5.986878995
36.27389384,29.15,37.08861301,4.146878995
35.73389384,29.15,36.07861301,16.766879
35.70389384,31.02,32.40861301,30.656879
38.16389384,41.37,46.06861301,41.616879
50.39389384,56.05,59.98861301,53.956879
49.59389384,56.69,59.12861301,53.856879
49.02389384,56.11,58.21861301,53.586879
45.70389384,55.74,58.21861301,53.156879
44.37389384,54.13,57.33861301,53.156879
42.20389384,51.72,53.37861301,52.456879
37.37389384,51.13,52.76861301,51.996879
35.62389384,47.54,48.94861301,50.136879
38.43389384,49.36,49.62861301,52.026879
43.97389384,52.42,52.91861301,54.486879
41.05389384,51.21,51.44861301,52.626879
38.14389384,48.65,42.80861301,52.066879
38.15389384,47.13,40.83861301,52.036879
39.32389384,49.23,42.29861301,52.066879
43.82389384,51.13,48.38861301,52.096879
40.60389384,38,39.29861301,44.906879
38.80389384,30.98,32.27861301,31.886879
37.87389384,3.24,11.48861301,1.216878995
37.76389384,0.36,4.988613014,1.196878995
37.12389384,0.31,2.158613014,1.196878995
36.34389384,2.47,6.448613014,1.206878995
36.07389384,29.07,30.44861301,16.666879
37.16389384,29.15,30.44861301,30.056879
39.24389384,37.18,38.47861301,39.036879
47.73389384,54.73,53.76861301,55.636879
51.70389384,54.86,53.51861301,55.226879
51.80389384,54.73,53.65861301,55.036879
51.70389384,52.95,53.60861301,54.756879
49.85389384,52.07,52.98861301,54.756879
45.33389384,51.66,52.77861301,52.916879
39.92389384,50.15,50.07861301,51.326879
37.36389384,45.65,42.45861301,48.556879
38.80389384,42.03,39.38861301,49.736879
38.55389384,47.7,40.40861301,50.576879
37.36389384,42.03,38.47861301,49.446879
36.41389384,38.13,32.31861301,48.536879
36.87389384,40.91,32.42861301,49.686879
39.10389384,50.56,49.30861301,52.026879
46.39389384,51.79,52.91861301,52.696879
46.39389384,51.73,52.88861301,52.526879
44.71389384,49.36,50.07861301,50.136879
38.77389384,38.36,39.65861301,39.266879
38.23389384,29.88,32.38861301,30.156879
36.94389384,29.62,30.92861301,30.056879
37.36389384,29.63,30.94861301,30.146879
37.16389384,29.27,32.31861301,30.326879
38.07389384,37.76,38.57861301,39.266879
40.06389384,49.54,50.12861301,50.266879
48.04389384,57.87,58.55861301,58.766879
51.31389384,59.12,58.66861301,55.546879
51.80389384,59.12,58.66861301,55.846879
51.98389384,59.12,59.30861301,58.766879
51.31389384,58.97,59.30861301,58.886879
45.76389384,58.61,59.12861301,55.636879
41.74389384,56.11,56.15861301,52.796879
36.28389384,51.09,50.19861301,52.046879
38.55389384,52.08,52.87861301,53.126879
36.77389384,51.62,51.44861301,52.616879
36.07389384,50.51,49.61861301,52.066879
35.54389384,48.69,49.00861301,51.826879
36.40389384,49.71,49.65861301,52.046879
39.43389384,51.62,52.76861301,52.376879
49.59389384,60.99,62.83861301,60.176879
49.02389384,60.9,62.45861301,60.176879
45.31389384,55.93,58.14861301,54.866879
44.24389384,51.62,54.12861301,36.696879
43.94389384,47.8,52.50861301,34.886879
42.20389384,44.84,49.45861301,30.186879
41.74389384,48.59,50.52861301,41.376879
41.94389384,46.41,48.21861301,44.696879
42.56389384,47.88,48.16861301,46.246879
44.24389384,50.36,50.50861301,50.236879
49.02389384,56.57,55.36861301,56.726879
51.51389384,54.73,53.76861301,53.936879
51.72389384,53.8,52.91861301,53.266879
50.91389384,51.62,50.56861301,52.566879
48.04389384,50.39,49.58861301,52.076879
44.09389384,48.28,47.26861301,50.986879
39.34389384,43.56,43.20861301,48.826879
34.96389384,40.83,39.08861301,45.616879
40.29389384,40.05,31.89861301,49.246879
37.16389384,37.79,31.69861301,48.036879
36.95389384,38,31.83861301,48.186879
36.72389384,39.54,35.24861301,48.186879
37.54389384,42.92,39.08861301,49.216879
42.97389384,48.31,46.30861301,50.266879
45.25389384,48.95,49.69861301,51.836879
45.29389384,48.18,47.26861301,49.086879
37.31389384,24.92,24.58861301,31.886879
36.89389384,21.78,24.53861301,1.206878995
36.73389384,0.72,24.53861301,1.196878995
34.75389384,0.26,23.02861301,1.186878995
34.75389384,0.28,13.17861301,1.186878995
35.53389384,0.3,5.988613014,1.186878995
35.81389384,21.3,30.34861301,1.236878995
38.25389384,30.67,31.88861301,31.886879
45.93389384,47.9,47.26861301,50.136879
51.80389384,50.08,50.24861301,51.296879
52.01389384,50.93,51.74861301,51.916879
51.20389384,50.1,50.52861301,51.916879
48.31389384,49.41,47.28861301,51.916879
44.66389384,46.25,38.33861301,51.666879
42.34389384,40.66,31.45861301,49.636879
38.10389384,37.18,32.27861301,47.136879
38.16389384,30.98,22.65861301,48.446879
37.51389384,30.98,19.07861301,46.466879
37.46389384,30.98,32.27861301,46.466879
36.89389384,30.98,32.27861301,48.036879
37.67389384,30.98,32.27861301,50.056879
41.76389384,38.03,32.27861301,51.566879
45.87389384,45.88,38.57861301,51.946879
45.37389384,47.73,40.98861301,49.086879
42.56389384,31.02,32.31861301,34.166879
37.16389384,0.3,9.248613014,1.196878995
35.19389384,0.28,1.578613014,1.186878995
34.55389384,0.28,1.578613014,1.186878995
34.55389384,0.28,1.588613014,1.186878995
35.96389384,0.3,9.368613014,1.186878995
36.72389384,29.05,30.44861301,4.166878995
41.63389384,37.28,38.50861301,31.926879
51.20389384,50.31,51.42861301,50.996879
54.26389384,51.09,50.87861301,51.986879
54.26389384,51.6,52.42861301,52.046879
54.05389384,51.14,52.22861301,52.046879
52.78389384,50.39,47.70861301,52.036879
48.04389384,47.55,41.18861301,51.056879
43.81389384,42.03,32.38861301,49.286879
41.19389384,36.16,22.57861301,46.186879
41.13389384,38,32.27861301,51.706879
39.10389384,30.98,19.07861301,50.136879
38.32389384,21.09,2.608613014,41.876879
38.43389384,22.93,1.598613014,41.876879
40.66389384,30.98,6.408613014,44.556879
44.27389384,38.13,32.31861301,49.326879
45.33389384,49.44,44.64861301,50.396879
44.47389384,51.19,52.48861301,52.036879
35.37389384,1.59,1.578613014,7.636878995
35.84389384,0.28,1.578613014,1.186878995
34.13389384,0.28,1.578613014,1.186878995
32.90389384,0.28,1.538613014,1.186878995
32.90389384,0.28,1.538613014,1.186878995
34.59389384,0.28,1.548613014,1.186878995
35.32389384,0.3,1.568613014,1.236878995
38.55389384,40.4,23.49861301,41.876879
49.60389384,53.09,53.97861301,53.326879
51.40389384,53.47,54.91861301,55.246879
51.07389384,52.68,53.60861301,53.946879
50.19389384,52.31,53.31861301,53.376879
49.30389384,52.7,53.60861301,53.856879
47.67389384,52.23,53.07861301,56.526879
47.91389384,51.43,52.13861301,56.526879
41.74389384,47.74,47.06861301,52.466879
39.10389384,39.89,38.47861301,51.056879
39.24389384,37.17,19.11861301,52.106879
38.69389384,31.02,19.07861301,51.766879
38.65389384,30.98,17.26861301,50.496879
39.24389384,30.98,17.25861301,51.576879
41.30389384,31,19.07861301,52.026879
43.80389384,40.47,19.07861301,52.116879
44.45389384,37.16,19.07861301,46.326879
43.19389384,31.02,7.458613014,35.916879
38.51389384,1.85,1.578613014,1.206878995
38.21389384,0.33,1.588613014,1.196878995
37.37389384,0.3,9.248613014,1.186878995
36.89389384,0.31,9.258613014,1.186878995
36.91389384,1.85,9.578613014,1.196878995
37.31389384,15.88,20.86861301,16.666879
42.34389384,30.98,32.27861301,36.656879
47.91389384,51.01,51.67861301,52.106879
49.81389384,51.14,51.92861301,51.986879
49.81389384,51.56,52.43861301,52.036879
49.09389384,51.43,52.40861301,52.076879
48.04389384,51.13,52.15861301,52.016879
44.81389384,49.58,49.62861301,51.356879
41.74389384,47.54,47.51861301,49.806879
37.43389384,42.1,41.14861301,46.876879
39.90389384,47.85,47.13861301,50.176879
37.71389384,45.31,42.63861301,48.556879
36.80389384,42.76,39.29861301,46.806879
36.65389384,40.85,37.84861301,44.996879
38.27389384,38.03,32.28861301,44.846879
40.60389384,40.69,32.40861301,45.606879
42.86389384,45.38,41.70861301,47.396879
40.69389384,38.13,32.36861301,44.176879
37.69389384,31.02,22.37861301,31.926879
39.56389384,19.81,12.57861301,2.056878995
39.15389384,1.69,10.11861301,1.196878995
38.34389384,0.3,2.758613014,1.186878995
38.94389384,0.31,3.838613014,1.196878995
38.15389384,3.24,6.448613014,1.206878995
39.53389384,29.26,30.71861301,30.056879
43.14389384,38.13,39.42861301,39.036879
46.82389384,48.14,48.37861301,50.986879
49.98389384,47.48,48.06861301,49.816879
51.31389384,47.67,48.35861301,50.236879
49.81389384,47.48,48.37861301,50.296879
49.74389384,47.47,48.35861301,50.066879
47.09389384,47.07,48.26861301,49.626879
43.75389384,46.35,47.46861301,48.966879
37.57389384,43.44,44.73861301,47.076879
43.79389384,52.31,51.38861301,53.536879
43.44389384,52.45,53.31861301,53.316879
40.67389384,51.56,42.23861301,52.866879
39.93389384,50.08,39.29861301,52.856879
40.94389384,52.02,42.49861301,52.936879
45.68389384,49.53,48.35861301,50.436879
49.77389384,48.08,47.07861301,51.286879
49.77389384,46.15,46.98861301,49.006879
45.71389384,39.42,45.19861301,39.266879
40.74389384,36.89,40.71861301,18.816879
38.19389384,29.42,32.29861301,1.236878995
38.13389384,15.95,31.85861301,1.206878995
37.71389384,29.15,31.87861301,1.236878995
37.69389384,29.42,31.99861301,4.836878995
38.28389384,36.1,37.65861301,32.026879
44.00389384,42.6,45.99861301,43.146879
49.81389384,50.08,50.63861301,52.736879
51.26389384,49.16,48.96861301,50.606879
51.37389384,49.64,49.85861301,50.316879
50.86389384,49.61,50.12861301,50.986879
50.14389384,52.33,51.85861301,52.976879
50.41389384,52.55,53.53861301,53.236879
44.90389384,52.53,53.73861301,53.436879
43.06389384,51.56,51.37861301,51.396879
43.95389384,51.56,50.70861301,53.316879
42.75389384,52.02,53.31861301,53.476879
38.28389384,51.81,53.23861301,53.276879
38.19389384,51.56,51.42861301,53.196879
39.93389384,52.02,53.24861301,53.446879
45.57389384,52.68,54.44861301,59.356879
49.98389384,60.8,58.52861301,61.936879
50.08389384,61.24,61.33861301,62.146879
45.50389384,58.67,58.26861301,53.976879
43.89389384,53.51,55.11861301,47.676879
39.24389384,46.15,53.25861301,38.086879
38.19389384,41.45,50.31861301,12.946879
38.19389384,39.42,48.35861301,12.946879
39.18389384,44.19,50.41861301,37.006879
39.88389384,46.2,50.35861301,44.826879
50.86389384,57.23,58.26861301,53.536879
54.59389384,64.39,65.68861301,65.156879
55.27389384,63.69,64.26861301,63.876879
55.27389384,62.8,63.17861301,62.146879
54.78389384,61.85,62.53861301,61.936879
53.29389384,61.25,62.53861301,60.886879
50.86389384,61.6,62.50861301,60.976879
42.86389384,60.77,58.93861301,56.636879
38.44389384,52.51,53.67861301,53.536879
44.12389384,49.53,49.15861301,56.956879
38.61389384,48.59,46.84861301,53.476879
38.28389384,47.47,42.73861301,53.366879
38.19389384,45.75,39.69861301,53.446879
39.27389384,45.75,39.69861301,53.456879
45.09389384,48.8,48.35861301,53.816879
46.66389384,53.02,54.20861301,56.196879
48.04389384,56.54,54.64861301,57.716879
45.88389384,54.29,53.42861301,55.326879
40.07389384,29.35,36.23861301,14.456879
42.67389384,29.16,35.18861301,4.806878995
42.74389384,29.15,37.17861301,7.026878995
39.47389384,29.15,34.95861301,4.786878995
43.82389384,37.15,40.31861301,12.936879
43.85389384,47.1,49.26861301,44.266879
48.89389384,53.46,55.63861301,53.726879
51.71389384,56.76,58.17861301,58.596879
55.27389384,57.79,58.83861301,57.856879
54.59389384,57.79,61.15861301,58.446879
54.22389384,57.79,61.15861301,58.416879
53.29389384,58.43,59.37861301,60.816879
48.89389384,55.88,57.04861301,58.286879
38.98389384,53.02,54.13861301,55.466879
37.57389384,51.1,53.26861301,54.256879
